source_ticker,target_ticker,lag,correlation,pvalue,n
ADI,LRCX,5,0.06233428083203005,0.7100565409061828,38
ADI,MU,5,0.08567037191213712,0.6090653698085702,38
ADI,NVDA,5,0.02189788553686403,0.8961757108781017,38
ADI,QCOM,5,0.3686652246310623,0.022751879282810528,38
ADI,TXN,5,0.09875686683163332,0.5552664861245851,38
AMAT,ADI,5,0.3494683933227866,0.031505489537148934,38
AMAT,AMD,5,0.28851193488060706,0.07897470410374363,38
AMAT,AVGO,5,0.025015949276979355,0.8814901199143477,38
AMAT,INTC,5,-0.2702831042802075,0.10075855588398253,38
AMAT,KLAC,5,0.06135894424904346,0.7144009988014999,38
AMAT,LRCX,5,0.017671449125190013,0.9161351682291787,38
AMAT,MU,5,-0.060348822995465665,0.7189097602416508,38
AMAT,NVDA,5,0.18732165276665605,0.2600984891059961,38
AMAT,QCOM,5,0.2545049041805705,0.12307818276996829,38
AMAT,TXN,5,0.1242657879076608,0.4572849522481759,38
AMD,ADI,5,0.1281733417728641,0.4431463113541596,38
AMD,AMAT,5,0.061631588724773874,0.7131856542309332,38
AMD,AVGO,5,-0.056010005090382356,0.7383814712362338,38
AMD,INTC,5,-0.04396706020229014,0.7932412493485728,38
AMD,KLAC,5,-0.04157943799392619,0.8042444266450794,38
AMD,LRCX,5,-0.10840536439272785,0.5170846308012589,38
AMD,MU,5,0.06064585624656176,0.7175829465473234,38
AMD,NVDA,5,0.003327208569074419,0.9841828385413205,38
AMD,QCOM,5,-0.03181068909902235,0.8496292174411415,38
AMD,TXN,5,0.012504627665389253,0.9406033662730724,38
AVGO,ADI,5,0.23435660494768995,0.15671024287510082,38
AVGO,AMAT,5,0.13911720279991735,0.40485018975033693,38
AVGO,AMD,5,0.18229717636370565,0.27332967507818307,38
AVGO,INTC,5,-0.1615116809066755,0.33267195639212277,38
AVGO,KLAC,5,0.21540112921484844,0.19402155572553315,38
AVGO,LRCX,5,-0.06498154840997301,0.698310522457811,38
AVGO,MU,5,-0.10725352867873077,0.5215733166965375,38
AVGO,NVDA,5,0.09907703455577718,0.5539786575938714,38
AVGO,QCOM,5,0.30181223085962366,0.0655405820870043,38
AVGO,TXN,5,-0.03677348582131639,0.8265032176103033,38
INTC,ADI,5,-0.10473967759542387,0.5314359563388358,38
INTC,AMAT,5,-0.18378324117057254,0.26937130077275206,38
INTC,AMD,5,-0.23292670462312007,0.15932805354545,38
INTC,AVGO,5,-0.1873176971697513,0.26010873556404346,38
INTC,KLAC,5,-0.13565901597797922,0.4167415474500329,38
INTC,LRCX,5,-0.17428279774114452,0.29533109498512,38
INTC,MU,5,-0.021127625549591612,0.8998089594172256,38
INTC,NVDA,5,-0.11692874492692319,0.4844752761944753,38
INTC,QCOM,5,0.020074861200579906,0.9047779956807973,38
INTC,TXN,5,-0.2365737770744012,0.15271309513428544,38
KLAC,ADI,5,0.2531767365500369,0.12511328486239925,38
KLAC,AMAT,5,0.036084114140646766,0.8297074554402459,38
KLAC,AMD,5,0.11606905140106535,0.48771517067790393,38
KLAC,AVGO,5,-0.011420234116109138,0.9457462344041361,38
KLAC,INTC,5,0.006540168875107702,0.968914384537519,38
KLAC,LRCX,5,-0.03994779606076573,0.8117852840418878,38
KLAC,MU,5,-0.018629334721702865,0.911606649007076,38
KLAC,NVDA,5,0.052378783381877035,0.7548026802126087,38
KLAC,QCOM,5,0.004734283050496918,0.9774952170812383,38
KLAC,TXN,5,0.0196447302072893,0.9068092479951948,38
LRCX,ADI,5,0.5155998927124751,0.0009231329476444561,38
LRCX,AMAT,5,0.05141773590729663,0.7591669104373913,38
LRCX,AMD,5,0.4564383795794253,0.003972067947148439,38
LRCX,AVGO,5,0.23811343580537428,0.1499814227032863,38
LRCX,INTC,5,0.1114301669454229,0.5053889573299815,38
LRCX,KLAC,5,0.1302901254041704,0.43558830407939575,38
LRCX,MU,5,0.04136298817541671,0.805243791987567,38
LRCX,NVDA,5,0.3579600048663306,0.02734231750178706,38
LRCX,QCOM,5,0.09396060846100651,0.574724425314121,38
LRCX,TXN,5,0.3139346529021477,0.054931669996305166,38
MU,ADI,5,0.407861273240137,0.011026874807823273,38
MU,AMAT,5,0.11693380917478709,0.4844562239142023,38
MU,AMD,5,0.20600201993104447,0.21467164712056408,38
MU,AVGO,5,0.13768820632190992,0.4097402096177194,38
MU,INTC,5,0.06491111536910893,0.6986221563084225,38
MU,KLAC,5,0.14369925604419134,0.38939755359466477,38
MU,LRCX,5,-0.22038356264070755,0.18366037516759826,38
MU,NVDA,5,0.011858595078111515,0.9436669819087502,38
MU,QCOM,5,0.06344686723172765,0.7051117321749238,38
MU,TXN,5,0.11713939728434394,0.48368310638000533,38
NVDA,ADI,5,0.3338473789982786,0.04051957367983072,38
NVDA,AMAT,5,0.0936691697313278,0.5759166436395877,38
NVDA,AMD,5,0.14323256824540737,0.39095551258814476,38
NVDA,AVGO,5,0.053920714303556855,0.7478162775575576,38
NVDA,INTC,5,0.04870309786549472,0.7715337334577312,38
NVDA,KLAC,5,0.2217280845207192,0.18093293073767303,38
NVDA,LRCX,5,0.020096787790358783,0.9046744653377314,38
NVDA,MU,5,0.07632792973473859,0.6487749291468665,38
NVDA,QCOM,5,0.12239811825478465,0.4641273868713105,38
NVDA,TXN,5,0.16887853696263258,0.3107904970831743,38
QCOM,ADI,5,0.10960824200510214,0.5124175768147481,38
QCOM,AMAT,5,0.11230953961305386,0.5020140015763457,38
QCOM,AMD,5,0.1414920750129575,0.3967977439374719,38
QCOM,AVGO,5,0.1322444196349044,0.42867415771519823,38
QCOM,INTC,5,-0.05568704610352423,0.7398374635109302,38
QCOM,KLAC,5,0.274727288623083,0.09506728551138721,38
QCOM,LRCX,5,-0.18066491430410353,0.2777211387606504,38
QCOM,MU,5,-0.13626123677171723,0.41465668096743746,38
QCOM,NVDA,5,0.2127593307822795,0.19967890607283767,38
QCOM,TXN,5,-0.04698967886965383,0.7793683283314019,38
TXN,ADI,5,0.18254447453521108,0.2726683289482228,38
TXN,AMAT,5,-0.01963835986860892,0.9068393357267805,38
TXN,AMD,5,0.04722656828785864,0.7782838546844726,38
TXN,AVGO,5,-0.04540551855489887,0.7866310544923403,38
TXN,INTC,5,-0.19896190211841616,0.2310999174589048,38
TXN,KLAC,5,0.006919382376212053,0.9671129226221189,38
TXN,LRCX,5,-0.1799335227180281,0.2797037278827774,38
TXN,MU,5,-0.15780061396822792,0.34404664691770437,38
TXN,NVDA,5,0.021139751829588996,0.8997517450461983,38
TXN,QCOM,5,0.23468668290493697,0.1561104104238109,38
